"No.","Time","Source","Destination","Protocol","Length","Info"
"25794","77.875730","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1370122 Ack=2982 Win=64128 Len=1288 TSval=2604680390 TSecr=3648592218 [TCP PDU reassembled in 25799]"
"25795","77.875731","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1371410 Ack=2982 Win=64128 Len=1288 TSval=2604680390 TSecr=3648592218 [TCP PDU reassembled in 25799]"
"25796","77.875775","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=2982 Ack=1372698 Win=401536 Len=0 TSval=3648592260 TSecr=2604680390"
"25797","77.877002","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1372698 Ack=2982 Win=64128 Len=1288 TSval=2604680391 TSecr=3648592218 [TCP PDU reassembled in 25799]"
"25798","77.877003","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1373986 Ack=2982 Win=64128 Len=1288 TSval=2604680391 TSecr=3648592218 [TCP PDU reassembled in 25799]"
"25799","77.877005","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1374","Application Data, Application Data"
"25800","77.877006","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1376562 Ack=2982 Win=64128 Len=1288 TSval=2604680392 TSecr=3648592218 [TCP PDU reassembled in 25807]"
"25801","77.877007","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1377850 Ack=2982 Win=64128 Len=1288 TSval=2604680392 TSecr=3648592218 [TCP PDU reassembled in 25807]"
"25802","77.877008","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1379138 Ack=2982 Win=64128 Len=1288 TSval=2604680392 TSecr=3648592218 [TCP PDU reassembled in 25807]"
"25803","77.877008","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1380426 Ack=2982 Win=64128 Len=1288 TSval=2604680393 TSecr=3648592218 [TCP PDU reassembled in 25807]"
"25804","77.877252","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=2982 Ack=1381714 Win=401536 Len=0 TSval=3648592262 TSecr=2604680393"
"25805","77.877730","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1381714 Ack=2982 Win=64128 Len=1288 TSval=2604680393 TSecr=3648592218 [TCP PDU reassembled in 25807]"
"25806","77.877731","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1383002 Ack=2982 Win=64128 Len=1288 TSval=2604680393 TSecr=3648592218 [TCP PDU reassembled in 25807]"
"25807","77.877732","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1203","Application Data, Application Data, Application Data"
"25808","77.877733","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","493","Application Data"
"25809","77.877734","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1131","Application Data"
"25810","77.878118","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=2982 Ack=1386859 Win=401536 Len=0 TSval=3648592262 TSecr=2604680397"
"25811","77.891169","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TLSv1.3","196","Application Data"
"25812","77.896416","2.22.183.108","10.228.87.23","TCP","66","443  >  58290 [ACK] Seq=5268 Ack=1083 Win=64256 Len=0 TSval=909687406 TSecr=478587237"
"25813","77.898179","2.22.183.108","10.228.87.23","TLSv1.3","369","Application Data"
"25814","77.898181","2.22.183.108","10.228.87.23","TLSv1.3","385","Application Data"
"25815","77.898182","2.22.183.108","10.228.87.23","TCP","1334","443  >  58290 [ACK] Seq=5890 Ack=1083 Win=64256 Len=1268 TSval=909687407 TSecr=478587237 [TCP PDU reassembled in 25828]"
"25816","77.898183","2.22.183.108","10.228.87.23","TCP","1334","443  >  58290 [PSH, ACK] Seq=7158 Ack=1083 Win=64256 Len=1268 TSval=909687407 TSecr=478587237 [TCP PDU reassembled in 25828]"
"25817","77.898184","2.22.183.108","10.228.87.23","TCP","1334","443  >  58290 [ACK] Seq=8426 Ack=1083 Win=64256 Len=1268 TSval=909687407 TSecr=478587237 [TCP PDU reassembled in 25828]"
"25818","77.898186","2.22.183.108","10.228.87.23","TCP","1334","443  >  58290 [PSH, ACK] Seq=9694 Ack=1083 Win=64256 Len=1268 TSval=909687407 TSecr=478587237 [TCP PDU reassembled in 25828]"
"25819","77.898302","10.228.87.23","2.22.183.108","TCP","66","58290  >  443 [ACK] Seq=1083 Ack=10962 Win=131072 Len=0 TSval=478587272 TSecr=909687407"
"25820","77.899398","2.22.183.108","10.228.87.23","TCP","1334","443  >  58290 [ACK] Seq=10962 Ack=1083 Win=64256 Len=1268 TSval=909687407 TSecr=478587237 [TCP PDU reassembled in 25828]"
"25821","77.899399","2.22.183.108","10.228.87.23","TCP","1334","443  >  58290 [PSH, ACK] Seq=12230 Ack=1083 Win=64256 Len=1268 TSval=909687407 TSecr=478587237 [TCP PDU reassembled in 25828]"
"25822","77.899401","2.22.183.108","10.228.87.23","TCP","1334","443  >  58290 [ACK] Seq=13498 Ack=1083 Win=64256 Len=1268 TSval=909687407 TSecr=478587237 [TCP PDU reassembled in 25828]"
"25823","77.899402","2.22.183.108","10.228.87.23","TCP","1334","443  >  58290 [PSH, ACK] Seq=14766 Ack=1083 Win=64256 Len=1268 TSval=909687407 TSecr=478587237 [TCP PDU reassembled in 25828]"
"25824","77.899403","2.22.183.108","10.228.87.23","TCP","1334","443  >  58290 [ACK] Seq=16034 Ack=1083 Win=64256 Len=1268 TSval=909687407 TSecr=478587237 [TCP PDU reassembled in 25828]"
"25825","77.899452","10.228.87.23","2.22.183.108","TCP","66","58290  >  443 [ACK] Seq=1083 Ack=17302 Win=131072 Len=0 TSval=478587273 TSecr=909687407"
"25826","77.902459","2.22.183.108","10.228.87.23","TCP","1334","443  >  58290 [PSH, ACK] Seq=17302 Ack=1083 Win=64256 Len=1268 TSval=909687407 TSecr=478587237 [TCP PDU reassembled in 25828]"
"25827","77.902460","2.22.183.108","10.228.87.23","TCP","1334","443  >  58290 [ACK] Seq=18570 Ack=1083 Win=64256 Len=1268 TSval=909687410 TSecr=478587237 [TCP PDU reassembled in 25828]"
"25828","77.902462","2.22.183.108","10.228.87.23","TLSv1.3","770","Application Data"
"25829","77.902646","10.228.87.23","2.22.183.108","TCP","66","58290  >  443 [ACK] Seq=1083 Ack=20542 Win=131072 Len=0 TSval=478587276 TSecr=909687410"
"25830","77.926301","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","493","Application Data"
"25831","77.926303","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1387266 Ack=3092 Win=64128 Len=1288 TSval=2604680442 TSecr=3648592276 [TCP PDU reassembled in 25844]"
"25832","77.926304","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1388554 Ack=3092 Win=64128 Len=1288 TSval=2604680442 TSecr=3648592276 [TCP PDU reassembled in 25844]"
"25833","77.926305","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1389842 Ack=3092 Win=64128 Len=1288 TSval=2604680442 TSecr=3648592276 [TCP PDU reassembled in 25844]"
"25834","77.926306","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1391130 Ack=3092 Win=64128 Len=1288 TSval=2604680443 TSecr=3648592276 [TCP PDU reassembled in 25844]"
"25835","77.926308","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1392418 Ack=3092 Win=64128 Len=1288 TSval=2604680443 TSecr=3648592276 [TCP PDU reassembled in 25844]"
"25836","77.926309","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1393706 Ack=3092 Win=64128 Len=1288 TSval=2604680443 TSecr=3648592276 [TCP PDU reassembled in 25844]"
"25837","77.926310","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1394994 Ack=3092 Win=64128 Len=1288 TSval=2604680444 TSecr=3648592276 [TCP PDU reassembled in 25844]"
"25838","77.926311","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1396282 Ack=3092 Win=64128 Len=1288 TSval=2604680444 TSecr=3648592276 [TCP PDU reassembled in 25844]"
"25839","77.926312","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1397570 Ack=3092 Win=64128 Len=1288 TSval=2604680444 TSecr=3648592276 [TCP PDU reassembled in 25844]"
"25840","77.926527","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3092 Ack=1398858 Win=401536 Len=0 TSval=3648592311 TSecr=2604680444"
"25841","77.927366","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1398858 Ack=3092 Win=64128 Len=1288 TSval=2604680445 TSecr=3648592276 [TCP PDU reassembled in 25844]"
"25842","77.927368","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1400146 Ack=3092 Win=64128 Len=1288 TSval=2604680445 TSecr=3648592276 [TCP PDU reassembled in 25844]"
"25843","77.927369","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1401434 Ack=3092 Win=64128 Len=1288 TSval=2604680445 TSecr=3648592276 [TCP PDU reassembled in 25844]"
"25844","77.927370","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1374","Application Data, Application Data"
"25845","77.927371","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1404010 Ack=3092 Win=64128 Len=1288 TSval=2604680446 TSecr=3648592276 [TCP PDU reassembled in 25859]"
"25846","77.927447","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3092 Ack=1405298 Win=401536 Len=0 TSval=3648592312 TSecr=2604680446"
"25847","77.928756","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1405298 Ack=3092 Win=64128 Len=1288 TSval=2604680446 TSecr=3648592276 [TCP PDU reassembled in 25859]"
"25848","77.928759","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1406586 Ack=3092 Win=64128 Len=1288 TSval=2604680447 TSecr=3648592276 [TCP PDU reassembled in 25859]"
"25849","77.928760","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1407874 Ack=3092 Win=64128 Len=1288 TSval=2604680447 TSecr=3648592276 [TCP PDU reassembled in 25859]"
"25850","77.928762","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1409162 Ack=3092 Win=64128 Len=1288 TSval=2604680447 TSecr=3648592276 [TCP PDU reassembled in 25859]"
"25851","77.928763","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1410450 Ack=3092 Win=64128 Len=1288 TSval=2604680448 TSecr=3648592276 [TCP PDU reassembled in 25859]"
"25852","77.928765","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1411738 Ack=3092 Win=64128 Len=1288 TSval=2604680448 TSecr=3648592276 [TCP PDU reassembled in 25859]"
"25853","77.928766","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1413026 Ack=3092 Win=64128 Len=1288 TSval=2604680448 TSecr=3648592276 [TCP PDU reassembled in 25859]"
"25854","77.928829","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3092 Ack=1414314 Win=401536 Len=0 TSval=3648592313 TSecr=2604680448"
"25855","77.930000","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1414314 Ack=3092 Win=64128 Len=1288 TSval=2604680449 TSecr=3648592276 [TCP PDU reassembled in 25859]"
"25856","77.930001","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1415602 Ack=3092 Win=64128 Len=1288 TSval=2604680449 TSecr=3648592276 [TCP PDU reassembled in 25859]"
"25857","77.930002","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1416890 Ack=3092 Win=64128 Len=1288 TSval=2604680449 TSecr=3648592276 [TCP PDU reassembled in 25859]"
"25858","77.930004","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1418178 Ack=3092 Win=64128 Len=1288 TSval=2604680450 TSecr=3648592276 [TCP PDU reassembled in 25859]"
"25859","77.930005","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1374","Application Data, Application Data"
"25860","77.930007","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1420754 Ack=3092 Win=64128 Len=1288 TSval=2604680450 TSecr=3648592276 [TCP PDU reassembled in 25874]"
"25861","77.930081","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3092 Ack=1422042 Win=401536 Len=0 TSval=3648592315 TSecr=2604680450"
"25862","77.931351","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1422042 Ack=3092 Win=64128 Len=1288 TSval=2604680451 TSecr=3648592276 [TCP PDU reassembled in 25874]"
"25863","77.931353","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1423330 Ack=3092 Win=64128 Len=1288 TSval=2604680451 TSecr=3648592276 [TCP PDU reassembled in 25874]"
"25864","77.931357","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1424618 Ack=3092 Win=64128 Len=1288 TSval=2604680451 TSecr=3648592276 [TCP PDU reassembled in 25874]"
"25865","77.931359","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1425906 Ack=3092 Win=64128 Len=1288 TSval=2604680452 TSecr=3648592276 [TCP PDU reassembled in 25874]"
"25866","77.931360","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1427194 Ack=3092 Win=64128 Len=1288 TSval=2604680452 TSecr=3648592276 [TCP PDU reassembled in 25874]"
"25867","77.931361","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1428482 Ack=3092 Win=64128 Len=1288 TSval=2604680452 TSecr=3648592276 [TCP PDU reassembled in 25874]"
"25868","77.931362","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1429770 Ack=3092 Win=64128 Len=1288 TSval=2604680453 TSecr=3648592276 [TCP PDU reassembled in 25874]"
"25869","77.931363","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1431058 Ack=3092 Win=64128 Len=1288 TSval=2604680453 TSecr=3648592276 [TCP PDU reassembled in 25874]"
"25870","77.931364","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1432346 Ack=3092 Win=64128 Len=1288 TSval=2604680453 TSecr=3648592276 [TCP PDU reassembled in 25874]"
"25871","77.931428","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3092 Ack=1433634 Win=401536 Len=0 TSval=3648592316 TSecr=2604680453"
"25872","77.945317","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1433634 Ack=3092 Win=64128 Len=1288 TSval=2604680454 TSecr=3648592276 [TCP PDU reassembled in 25874]"
"25873","77.945319","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1434922 Ack=3092 Win=64128 Len=1288 TSval=2604680454 TSecr=3648592276 [TCP PDU reassembled in 25874]"
"25874","77.945321","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1374","Application Data, Application Data"
"25875","77.945322","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1437498 Ack=3092 Win=64128 Len=1288 TSval=2604680454 TSecr=3648592276 [TCP PDU reassembled in 25889]"
"25876","77.945324","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1438786 Ack=3092 Win=64128 Len=1288 TSval=2604680454 TSecr=3648592276 [TCP PDU reassembled in 25889]"
"25877","77.945326","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1440074 Ack=3092 Win=64128 Len=1288 TSval=2604680454 TSecr=3648592276 [TCP PDU reassembled in 25889]"
"25878","77.945328","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1441362 Ack=3092 Win=64128 Len=1288 TSval=2604680455 TSecr=3648592276 [TCP PDU reassembled in 25889]"
"25879","77.945329","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1442650 Ack=3092 Win=64128 Len=1288 TSval=2604680455 TSecr=3648592276 [TCP PDU reassembled in 25889]"
"25880","77.945331","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1443938 Ack=3092 Win=64128 Len=1288 TSval=2604680455 TSecr=3648592276 [TCP PDU reassembled in 25889]"
"25881","77.945471","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3092 Ack=1445226 Win=401536 Len=0 TSval=3648592330 TSecr=2604680455"
"25882","77.946533","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1445226 Ack=3092 Win=64128 Len=1288 TSval=2604680456 TSecr=3648592276 [TCP PDU reassembled in 25889]"
"25883","77.946534","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1446514 Ack=3092 Win=64128 Len=1288 TSval=2604680456 TSecr=3648592276 [TCP PDU reassembled in 25889]"
"25884","77.946535","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1447802 Ack=3092 Win=64128 Len=1288 TSval=2604680456 TSecr=3648592276 [TCP PDU reassembled in 25889]"
"25885","77.946536","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1449090 Ack=3092 Win=64128 Len=1288 TSval=2604680457 TSecr=3648592276 [TCP PDU reassembled in 25889]"
"25886","77.946537","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1450378 Ack=3092 Win=64128 Len=1288 TSval=2604680457 TSecr=3648592276 [TCP PDU reassembled in 25889]"
"25887","77.946538","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1451666 Ack=3092 Win=64128 Len=1288 TSval=2604680457 TSecr=3648592276 [TCP PDU reassembled in 25889]"
"25888","77.946590","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3092 Ack=1452954 Win=401536 Len=0 TSval=3648592331 TSecr=2604680457"
"25889","77.947796","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1374","Application Data, Application Data"
"25890","77.947798","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1454242 Ack=3092 Win=64128 Len=1288 TSval=2604680458 TSecr=3648592276 [TCP PDU reassembled in 25902]"
"25891","77.947799","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1455530 Ack=3092 Win=64128 Len=1288 TSval=2604680458 TSecr=3648592276 [TCP PDU reassembled in 25902]"
"25892","77.947801","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1456818 Ack=3092 Win=64128 Len=1288 TSval=2604680459 TSecr=3648592276 [TCP PDU reassembled in 25902]"
"25893","77.947806","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1458106 Ack=3092 Win=64128 Len=1288 TSval=2604680459 TSecr=3648592276 [TCP PDU reassembled in 25902]"
"25894","77.947807","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1459394 Ack=3092 Win=64128 Len=1288 TSval=2604680459 TSecr=3648592276 [TCP PDU reassembled in 25902]"
"25895","77.947809","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1460682 Ack=3092 Win=64128 Len=1288 TSval=2604680460 TSecr=3648592276 [TCP PDU reassembled in 25902]"
"25896","77.947810","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1461970 Ack=3092 Win=64128 Len=1288 TSval=2604680460 TSecr=3648592276 [TCP PDU reassembled in 25902]"
"25897","77.947811","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1463258 Ack=3092 Win=64128 Len=1288 TSval=2604680460 TSecr=3648592276 [TCP PDU reassembled in 25902]"
"25898","77.947905","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3092 Ack=1464546 Win=401536 Len=0 TSval=3648592332 TSecr=2604680460"
"25899","77.948667","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1464546 Ack=3092 Win=64128 Len=1288 TSval=2604680461 TSecr=3648592276 [TCP PDU reassembled in 25902]"
"25900","77.948668","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1465834 Ack=3092 Win=64128 Len=1288 TSval=2604680461 TSecr=3648592276 [TCP PDU reassembled in 25902]"
"25901","77.948670","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1467122 Ack=3092 Win=64128 Len=1288 TSval=2604680462 TSecr=3648592276 [TCP PDU reassembled in 25902]"
"25902","77.948671","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1374","Application Data, Application Data"
"25903","77.948743","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TCP","86","58355  >  443 [ACK] Seq=3092 Ack=1469698 Win=401536 Len=0 TSval=3648592332 TSecr=2604680462"
"25904","77.982883","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TLSv1.3","121","Application Data"
"25905","77.983946","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:892::117e","TLSv1.3","201","Application Data"
"25906","77.998267","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1469698 Ack=3092 Win=64128 Len=1288 TSval=2604680462 TSecr=3648592276 [TCP PDU reassembled in 25919]"
"25907","77.998269","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1470986 Ack=3092 Win=64128 Len=1288 TSval=2604680463 TSecr=3648592276 [TCP PDU reassembled in 25919]"
"25908","77.998270","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [ACK] Seq=1472274 Ack=3092 Win=64128 Len=1288 TSval=2604680463 TSecr=3648592276 [TCP PDU reassembled in 25919]"
"25909","77.998272","2405:200:1630:892::117e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58355 [PSH, ACK] Seq=1473562 Ack=3092 Win=64128 Len=1288 TSval=2604680463 TSecr=3648592276 [TCP PDU reassembled in 25919]"
